Compression Factor,Mode,Num CAVs,Total Original Size (bytes),Total Compressed Size (bytes),Total Gained Size (bytes),Actual Compression Ratio,Avg Original Size per CAV (bytes),Avg Compressed Size per CAV (bytes),Avg Gained Size per CAV (bytes),Is_Lossless
32,lossy,128,1572864,71159,1501705,22.10351466434323,12288.0,555.9296875,11732.0703125,0
32,lossy,128,1572864,69170,1503694,22.73910654908197,12288.0,540.390625,11747.609375,0
32,lossy,128,1572864,70178,1502686,22.412493943971047,12288.0,548.265625,11739.734375,0
32,lossy,128,1572864,68729,1504135,22.885012149165565,12288.0,536.9453125,11751.0546875,0
32,lossy,128,1572864,70443,1502421,22.328180230824923,12288.0,550.3359375,11737.6640625,0
32,lossy,128,1572864,69604,1503260,22.59732199298891,12288.0,543.78125,11744.21875,0
32,lossy,128,1572864,69087,1503777,22.76642494246385,12288.0,539.7421875,11748.2578125,0
32,lossy,128,1572864,70733,1502131,22.23663636492161,12288.0,552.6015625,11735.3984375,0
32,lossy,128,1572864,70154,1502710,22.420161359295264,12288.0,548.078125,11739.921875,0
32,lossy,128,1572864,71423,1501441,22.021813701468716,12288.0,557.9921875,11730.0078125,0
32,lossy,128,1572864,70339,1502525,22.361193647905147,12288.0,549.5234375,11738.4765625,0
32,lossy,128,1572864,70351,1502513,22.35737942602095,12288.0,549.6171875,11738.3828125,0
32,lossy,128,1572864,67206,1505658,23.40362467636818,12288.0,525.046875,11762.953125,0
32,lossy,128,1572864,69011,1503853,22.791497007723407,12288.0,539.1484375,11748.8515625,0
32,lossy,128,1572864,66480,1506384,23.659205776173284,12288.0,519.375,11768.625,0
32,lossy,128,1572864,66408,1506456,23.684857246114927,12288.0,518.8125,11769.1875,0
32,lossy,128,1572864,69337,1503527,22.684338809005293,12288.0,541.6953125,11746.3046875,0
32,lossy,128,1572864,69182,1503682,22.73516232546038,12288.0,540.484375,11747.515625,0
32,lossy,128,1572864,70000,1502864,22.469485714285714,12288.0,546.875,11741.125,0
32,lossy,128,1572864,68675,1504189,22.90300691663633,12288.0,536.5234375,11751.4765625,0
32,lossy,128,1572864,67635,1505229,23.255178531825237,12288.0,528.3984375,11759.6015625,0
32,lossy,128,1572864,68509,1504355,22.95850180268286,12288.0,535.2265625,11752.7734375,0
32,lossy,128,1572864,68832,1504032,22.850767085076708,12288.0,537.75,11750.25,0
32,lossy,128,1572864,68854,1504010,22.843465884334968,12288.0,537.921875,11750.078125,0
32,lossy,128,1572864,67715,1505149,23.22770434911024,12288.0,529.0234375,11758.9765625,0
32,lossy,128,1572864,66898,1505966,23.511375526921583,12288.0,522.640625,11765.359375,0
32,lossy,128,1572864,66663,1506201,23.59425768417263,12288.0,520.8046875,11767.1953125,0
32,lossy,128,1572864,65493,1507371,24.01575740918877,12288.0,511.6640625,11776.3359375,0
32,lossy,128,1572864,64303,1508561,24.460196258339423,12288.0,502.3671875,11785.6328125,0
32,lossy,128,1572864,66725,1506139,23.572334207568378,12288.0,521.2890625,11766.7109375,0
32,lossy,128,1572864,66052,1506812,23.812511354690244,12288.0,516.03125,11771.96875,0
32,lossy,128,1572864,66382,1506482,23.694133951974933,12288.0,518.609375,11769.390625,0
32,lossy,128,1572864,66602,1506262,23.61586739136963,12288.0,520.328125,11767.671875,0
32,lossy,128,1572864,64790,1508074,24.276338941194627,12288.0,506.171875,11781.828125,0
32,lossy,128,1572864,64928,1507936,24.2247412518482,12288.0,507.25,11780.75,0
32,lossy,128,1572864,64355,1508509,24.44043197886722,12288.0,502.7734375,11785.2265625,0
32,lossy,128,1572864,64017,1508847,24.569473733539528,12288.0,500.1328125,11787.8671875,0
32,lossy,128,1572864,64088,1508776,24.542254400199724,12288.0,500.6875,11787.3125,0
32,lossy,128,1572864,64062,1508802,24.552215041678373,12288.0,500.484375,11787.515625,0
32,lossy,128,1572864,63772,1509092,24.663865019130654,12288.0,498.21875,11789.78125,0
32,lossy,128,1572864,64023,1508841,24.567171172859755,12288.0,500.1796875,11787.8203125,0
32,lossy,128,1572864,62125,1510739,25.317730382293764,12288.0,485.3515625,11802.6484375,0
32,lossy,128,1572864,62730,1510134,25.073553323768532,12288.0,490.078125,11797.921875,0
32,lossy,128,1572864,62039,1510825,25.35282644787956,12288.0,484.6796875,11803.3203125,0
32,lossy,128,1572864,62340,1510524,25.23041385948027,12288.0,487.03125,11800.96875,0
32,lossy,128,1572864,62124,1510740,25.31813791771296,12288.0,485.34375,11802.65625,0
32,lossy,128,1572864,60861,1512003,25.8435451274215,12288.0,475.4765625,11812.5234375,0
32,lossy,128,1572864,60326,1512538,26.07273812286576,12288.0,471.296875,11816.703125,0
32,lossy,128,1572864,59058,1513806,26.632530732500253,12288.0,461.390625,11826.609375,0
32,lossy,128,1572864,59411,1513453,26.474289273030248,12288.0,464.1484375,11823.8515625,0
32,lossy,128,1572864,59049,1513815,26.636589950718893,12288.0,461.3203125,11826.6796875,0
32,lossy,128,1572864,59321,1513543,26.51445525193439,12288.0,463.4453125,11824.5546875,0
32,lossy,128,1572864,57854,1515010,27.1867805164725,12288.0,451.984375,11836.015625,0
32,lossy,128,1572864,57222,1515642,27.48705043514732,12288.0,447.046875,11840.953125,0
32,lossy,128,1572864,58799,1514065,26.749842684399393,12288.0,459.3671875,11828.6328125,0
32,lossy,128,1572864,58330,1514534,26.964923709926282,12288.0,455.703125,11832.296875,0
32,lossy,128,1572864,59610,1513254,26.385908404630097,12288.0,465.703125,11822.296875,0
32,lossy,128,1572864,59817,1513047,26.294598525502785,12288.0,467.3203125,11820.6796875,0
32,lossy,128,1572864,59310,1513554,26.519372787051086,12288.0,463.359375,11824.640625,0
32,lossy,128,1572864,58490,1514374,26.891160882202087,12288.0,456.953125,11831.046875,0
32,lossy,128,1572864,57544,1515320,27.33324065063256,12288.0,449.5625,11838.4375,0
32,lossy,128,1572864,55665,1517199,28.255887900835354,12288.0,434.8828125,11853.1171875,0
32,lossy,128,1572864,54629,1518235,28.79174065057021,12288.0,426.7890625,11861.2109375,0
32,lossy,128,1572864,52618,1520246,29.892128169067618,12288.0,411.078125,11876.921875,0
32,lossy,128,1572864,52457,1520407,29.983872505099416,12288.0,409.8203125,11878.1796875,0
32,lossy,128,1572864,52534,1520330,29.939924620245936,12288.0,410.421875,11877.578125,0
32,lossy,128,1572864,53557,1519307,29.368037791511846,12288.0,418.4140625,11869.5859375,0
32,lossy,128,1048576,35408,1013168,29.61409850881157,8192.0,276.625,7915.375,0
32,lossy,128,1048576,36066,1012510,29.07380912771031,8192.0,281.765625,7910.234375,0
32,lossy,128,1048576,36528,1012048,28.706088480070083,8192.0,285.375,7906.625,0
32,lossy,128,1048576,35939,1012637,29.176549152731017,8192.0,280.7734375,7911.2265625,0
32,lossy,128,1048576,35387,1013189,29.631672648147624,8192.0,276.4609375,7915.5390625,0
32,lossy,128,1048576,34572,1014004,30.330209418026147,8192.0,270.09375,7921.90625,0
32,lossy,128,1048576,34711,1013865,30.208752268733253,8192.0,271.1796875,7920.8203125,0
32,lossy,128,1048576,34171,1014405,30.686137367943576,8192.0,266.9609375,7925.0390625,0
32,lossy,128,1048576,33113,1015463,31.66659620088787,8192.0,258.6953125,7933.3046875,0
32,lossy,128,1048576,34773,1013803,30.154890288442182,8192.0,271.6640625,7920.3359375,0
32,lossy,128,1048576,33890,1014686,30.94057244024786,8192.0,264.765625,7927.234375,0
32,lossy,128,1048576,33209,1015367,31.575054954982082,8192.0,259.4453125,7932.5546875,0
32,lossy,128,1048576,33980,1014596,30.858622719246615,8192.0,265.46875,7926.53125,0
32,lossy,128,1048576,33063,1015513,31.714484469043946,8192.0,258.3046875,7933.6953125,0
32,lossy,128,1048576,33109,1015467,31.67042193965387,8192.0,258.6640625,7933.3359375,0
32,lossy,128,1048576,33123,1015453,31.657035896506958,8192.0,258.7734375,7933.2265625,0
32,lossy,128,1048576,32428,1016148,32.335512520044404,8192.0,253.34375,7938.65625,0
32,lossy,128,1048576,33861,1014715,30.967071261923746,8192.0,264.5390625,7927.4609375,0
32,lossy,128,1048576,32689,1015887,32.07733488329407,8192.0,255.3828125,7936.6171875,0
32,lossy,128,1048576,33934,1014642,30.900453822125304,8192.0,265.109375,7926.890625,0
32,lossy,128,1048576,36563,1012013,28.67860952328857,8192.0,285.6484375,7906.3515625,0
32,lossy,128,1048576,36575,1012001,28.669200273410798,8192.0,285.7421875,7906.2578125,0
