Compression Factor,Mode,Num CAVs,Total Original Size (bytes),Total Compressed Size (bytes),Total Gained Size (bytes),Actual Compression Ratio,Avg Original Size per CAV (bytes),Avg Compressed Size per CAV (bytes),Avg Gained Size per CAV (bytes),Is_Lossless
8,lossy,128,1572864,259683,1313181,6.0568616351474684,12288.0,2028.7734375,10259.2265625,0
8,lossy,128,1572864,261552,1311312,6.0135804734813725,12288.0,2043.375,10244.625,0
8,lossy,128,1572864,266732,1306132,5.896795285155137,12288.0,2083.84375,10204.15625,0
8,lossy,128,1572864,269781,1303083,5.830151122577202,12288.0,2107.6640625,10180.3359375,0
8,lossy,128,1572864,270972,1301892,5.8045259288782605,12288.0,2116.96875,10171.03125,0
8,lossy,128,1572864,273656,1299208,5.747595521384512,12288.0,2137.9375,10150.0625,0
8,lossy,128,1572864,273655,1299209,5.747616524455975,12288.0,2137.9296875,10150.0703125,0
8,lossy,128,1572864,273985,1298879,5.74069383360403,12288.0,2140.5078125,10147.4921875,0
8,lossy,128,1572864,273901,1298963,5.742454390454945,12288.0,2139.8515625,10148.1484375,0
8,lossy,128,1572864,271273,1301591,5.798085323640761,12288.0,2119.3203125,10168.6796875,0
8,lossy,128,1572864,270724,1302140,5.8098432351767855,12288.0,2115.03125,10172.96875,0
8,lossy,128,1572864,269903,1302961,5.827515811235888,12288.0,2108.6171875,10179.3828125,0
8,lossy,128,1572864,268877,1303987,5.849752860973605,12288.0,2100.6015625,10187.3984375,0
8,lossy,128,1572864,268358,1304506,5.861066187704484,12288.0,2096.546875,10191.453125,0
8,lossy,128,1572864,269867,1302997,5.8282931962781666,12288.0,2108.3359375,10179.6640625,0
8,lossy,128,1572864,270421,1302443,5.81635301992079,12288.0,2112.6640625,10175.3359375,0
8,lossy,128,1572864,267882,1304982,5.8714807265885725,12288.0,2092.828125,10195.171875,0
8,lossy,128,1572864,268482,1304382,5.858359219612488,12288.0,2097.515625,10190.484375,0
8,lossy,128,1572864,268412,1304452,5.859887039327601,12288.0,2096.96875,10191.03125,0
8,lossy,128,1572864,270025,1302839,5.824882881214703,12288.0,2109.5703125,10178.4296875,0
8,lossy,128,1572864,270772,1302092,5.808813318954693,12288.0,2115.40625,10172.59375,0
8,lossy,128,1572864,270357,1302507,5.817729890478145,12288.0,2112.1640625,10175.8359375,0
8,lossy,128,1572864,270768,1302096,5.808899131359688,12288.0,2115.375,10172.625,0
8,lossy,128,1572864,270505,1302359,5.814546866046839,12288.0,2113.3203125,10174.6796875,0
8,lossy,128,1572864,270831,1302033,5.807547880412508,12288.0,2115.8671875,10172.1328125,0
8,lossy,128,1572864,270544,1302320,5.813708675853096,12288.0,2113.625,10174.375,0
8,lossy,128,1572864,270791,1302073,5.80840574465178,12288.0,2115.5546875,10172.4453125,0
8,lossy,128,1572864,270396,1302468,5.816890782408024,12288.0,2112.46875,10175.53125,0
8,lossy,128,1572864,270267,1302597,5.819667217973337,12288.0,2111.4609375,10176.5390625,0
8,lossy,128,1572864,271599,1301265,5.791125887797819,12288.0,2121.8671875,10166.1328125,0
8,lossy,128,1572864,269690,1303174,5.832118358114872,12288.0,2106.953125,10181.046875,0
8,lossy,128,1572864,269321,1303543,5.840109014893009,12288.0,2104.0703125,10183.9296875,0
8,lossy,128,1572864,270189,1302675,5.821347279126833,12288.0,2110.8515625,10177.1484375,0
8,lossy,128,1572864,269715,1303149,5.831577776541906,12288.0,2107.1484375,10180.8515625,0
8,lossy,128,1572864,268973,1303891,5.847665007268388,12288.0,2101.3515625,10186.6484375,0
8,lossy,128,1572864,269072,1303792,5.845513468514004,12288.0,2102.125,10185.875,0
8,lossy,128,1572864,269815,1303049,5.829416452013416,12288.0,2107.9296875,10180.0703125,0
8,lossy,128,1572864,269208,1303656,5.842560399393777,12288.0,2103.1875,10184.8125,0
8,lossy,128,1572864,269209,1303655,5.842538696700333,12288.0,2103.1953125,10184.8046875,0
8,lossy,128,1572864,271859,1301005,5.785587381694187,12288.0,2123.8984375,10164.1015625,0
8,lossy,128,1572864,267917,1304947,5.870713691180478,12288.0,2093.1015625,10194.8984375,0
8,lossy,128,1572864,265727,1307137,5.9190974195320765,12288.0,2075.9921875,10212.0078125,0
8,lossy,128,1572864,263945,1308919,5.9590596525791355,12288.0,2062.0703125,10225.9296875,0
8,lossy,128,1572864,263614,1309250,5.966541989423931,12288.0,2059.484375,10228.515625,0
8,lossy,128,1572864,263578,1309286,5.967356911426599,12288.0,2059.203125,10228.796875,0
8,lossy,128,1572864,265075,1307789,5.933656512307837,12288.0,2070.8984375,10217.1015625,0
8,lossy,128,1572864,265483,1307381,5.924537541010159,12288.0,2074.0859375,10213.9140625,0
8,lossy,128,1572864,266559,1306305,5.900622376284425,12288.0,2082.4921875,10205.5078125,0
8,lossy,128,1572864,266523,1306341,5.901419389696199,12288.0,2082.2109375,10205.7890625,0
8,lossy,128,1572864,267753,1305111,5.874309531545865,12288.0,2091.8203125,10196.1796875,0
8,lossy,128,1572864,268576,1304288,5.856308828785893,12288.0,2098.25,10189.75,0
8,lossy,128,1572864,267512,1305352,5.879601662729149,12288.0,2089.9375,10198.0625,0
8,lossy,128,1572864,266648,1306216,5.8986529057034,12288.0,2083.1875,10204.8125,0
8,lossy,128,1572864,265138,1307726,5.932246603655455,12288.0,2071.390625,10216.609375,0
8,lossy,128,1572864,263488,1309376,5.96939519067282,12288.0,2058.5,10229.5,0
8,lossy,128,1572864,261203,1311661,6.021615371952083,12288.0,2040.6484375,10247.3515625,0
8,lossy,128,1572864,261956,1310908,6.004306066667684,12288.0,2046.53125,10241.46875,0
8,lossy,128,1572864,262407,1310457,5.993986440910494,12288.0,2050.0546875,10237.9453125,0
8,lossy,128,1572864,262561,1310303,5.990470785836434,12288.0,2051.2578125,10236.7421875,0
8,lossy,128,1572864,265821,1307043,5.917004299886013,12288.0,2076.7265625,10211.2734375,0
8,lossy,128,1572864,265910,1306954,5.915023880260239,12288.0,2077.421875,10210.578125,0
8,lossy,128,1572864,265731,1307133,5.919008320444359,12288.0,2076.0234375,10211.9765625,0
8,lossy,128,1572864,265226,1307638,5.930278328670643,12288.0,2072.078125,10215.921875,0
8,lossy,128,1572864,265187,1307677,5.931150471176943,12288.0,2071.7734375,10216.2265625,0
8,lossy,128,1572864,265346,1307518,5.927596421276371,12288.0,2073.015625,10214.984375,0
8,lossy,128,1572864,265191,1307673,5.931061008857767,12288.0,2071.8046875,10216.1953125,0
8,lossy,128,1572864,269804,1303060,5.829654119286594,12288.0,2107.84375,10180.15625,0
8,lossy,128,1572864,265586,1307278,5.922239877101956,12288.0,2074.890625,10213.109375,0
8,lossy,128,1572864,265303,1307561,5.928557159172719,12288.0,2072.6796875,10215.3203125,0
8,lossy,128,1572864,265587,1307277,5.92221757842063,12288.0,2074.8984375,10213.1015625,0
8,lossy,128,1572864,265688,1307176,5.919966276233778,12288.0,2075.6875,10212.3125,0
8,lossy,128,1572864,266240,1306624,5.907692307692308,12288.0,2080.0,10208.0,0
8,lossy,128,1572864,267369,1305495,5.882746316887896,12288.0,2088.8203125,10199.1796875,0
8,lossy,128,1572864,267065,1305799,5.889442645048958,12288.0,2086.4453125,10201.5546875,0
8,lossy,128,1572864,266362,1306502,5.904986447015715,12288.0,2080.953125,10207.046875,0
8,lossy,128,1572864,266159,1306705,5.909490191952931,12288.0,2079.3671875,10208.6328125,0
8,lossy,128,1572864,265444,1307420,5.925407995660102,12288.0,2073.78125,10214.21875,0
8,lossy,128,1572864,265354,1307510,5.927417713695667,12288.0,2073.078125,10214.921875,0
8,lossy,128,1572864,267325,1305539,5.883714579631534,12288.0,2088.4765625,10199.5234375,0
8,lossy,128,1572864,263046,1309818,5.97942565178714,12288.0,2055.046875,10232.953125,0
8,lossy,128,1572864,262475,1310389,5.992433565101439,12288.0,2050.5859375,10237.4140625,0
8,lossy,128,1572864,262370,1310494,5.994831726188208,12288.0,2049.765625,10238.234375,0
8,lossy,128,1572864,262173,1310691,5.999336316096623,12288.0,2048.2265625,10239.7734375,0
8,lossy,128,1572864,262115,1310749,6.000663830761307,12288.0,2047.7734375,10240.2265625,0
8,lossy,128,1572864,263607,1309257,5.966700429047787,12288.0,2059.4296875,10228.5703125,0
8,lossy,128,1572864,262348,1310516,5.995334441276473,12288.0,2049.59375,10238.40625,0
8,lossy,128,1572864,263009,1309855,5.980266834975229,12288.0,2054.7578125,10233.2421875,0
8,lossy,128,1572864,263094,1309770,5.978334739674793,12288.0,2055.421875,10232.578125,0
8,lossy,128,1572864,263370,1309494,5.97206971181228,12288.0,2057.578125,10230.421875,0
8,lossy,128,1572864,263091,1309773,5.978402910019727,12288.0,2055.3984375,10232.6015625,0
8,lossy,128,1572864,263316,1309548,5.9732944446976255,12288.0,2057.15625,10230.84375,0
8,lossy,128,1572864,263774,1309090,5.962922805128633,12288.0,2060.734375,10227.265625,0
8,lossy,128,1572864,265090,1307774,5.933320758987514,12288.0,2071.015625,10216.984375,0
8,lossy,128,1572864,264399,1308465,5.9488273404967495,12288.0,2065.6171875,10222.3828125,0
8,lossy,128,1572864,265365,1307499,5.927172008365836,12288.0,2073.1640625,10214.8359375,0
8,lossy,128,1572864,267640,1305224,5.876789717531012,12288.0,2090.9375,10197.0625,0
8,lossy,128,1572864,267820,1305044,5.87283996714211,12288.0,2092.34375,10195.65625,0
8,lossy,128,1572864,275217,1297647,5.714995803311568,12288.0,2150.1328125,10137.8671875,0
8,lossy,128,1572864,281916,1290948,5.579193802409228,12288.0,2202.46875,10085.53125,0
8,lossy,128,1572864,284967,1287897,5.519460148017139,12288.0,2226.3046875,10061.6953125,0
