Compression Factor,Mode,Num CAVs,Total Original Size (bytes),Total Compressed Size (bytes),Total Gained Size (bytes),Actual Compression Ratio,Avg Original Size per CAV (bytes),Avg Compressed Size per CAV (bytes),Avg Gained Size per CAV (bytes),Is_Lossless
32,lossy,128,1572864,170549,1402315,9.222358383807586,12288.0,1332.4140625,10955.5859375,0
32,lossy,128,1572864,171054,1401810,9.195131362026027,12288.0,1336.359375,10951.640625,0
32,lossy,128,1572864,172579,1400285,9.11387828183035,12288.0,1348.2734375,10939.7265625,0
32,lossy,128,1572864,171920,1400944,9.148813401582132,12288.0,1343.125,10944.875,0
32,lossy,128,1572864,172581,1400283,9.11377266327116,12288.0,1348.2890625,10939.7109375,0
32,lossy,128,1572864,172451,1400413,9.1206429652481,12288.0,1347.2734375,10940.7265625,0
32,lossy,128,1572864,172293,1400571,9.129006982291793,12288.0,1346.0390625,10941.9609375,0
32,lossy,128,1572864,173245,1399619,9.078842102225172,12288.0,1353.4765625,10934.5234375,0
32,lossy,128,1572864,176516,1396348,8.910603004826758,12288.0,1379.03125,10908.96875,0
32,lossy,128,1572864,175556,1397308,8.959329216888058,12288.0,1371.53125,10916.46875,0
32,lossy,128,1572864,177355,1395509,8.868450283330045,12288.0,1385.5859375,10902.4140625,0
32,lossy,128,1572864,179987,1392877,8.738764466322568,12288.0,1406.1484375,10881.8515625,0
32,lossy,128,1572864,177790,1395074,8.846751785814725,12288.0,1388.984375,10899.015625,0
32,lossy,128,1572864,178868,1393996,8.793434264373728,12288.0,1397.40625,10890.59375,0
32,lossy,128,1572864,177130,1395734,8.879715463219105,12288.0,1383.828125,10904.171875,0
32,lossy,128,1572864,178307,1394557,8.821100685895674,12288.0,1393.0234375,10894.9765625,0
32,lossy,128,1572864,177075,1395789,8.882473528166031,12288.0,1383.3984375,10904.6015625,0
32,lossy,128,1572864,176650,1396214,8.903843758845174,12288.0,1380.078125,10907.921875,0
32,lossy,128,1572864,176029,1396835,8.935254986394288,12288.0,1375.2265625,10912.7734375,0
32,lossy,128,1572864,175335,1397529,8.97062195226281,12288.0,1369.8046875,10918.1953125,0
32,lossy,128,1572864,176073,1396791,8.933022098788571,12288.0,1375.5703125,10912.4296875,0
32,lossy,128,1572864,174831,1398033,8.99648231720919,12288.0,1365.8671875,10922.1328125,0
32,lossy,128,1572864,175374,1397490,8.96862704847925,12288.0,1370.109375,10917.890625,0
32,lossy,128,1572864,176579,1396285,8.907423872600932,12288.0,1379.5234375,10908.4765625,0
32,lossy,128,1572864,173963,1398901,9.041370866218678,12288.0,1359.0859375,10928.9140625,0
32,lossy,128,1572864,174711,1398153,9.002661538197366,12288.0,1364.9296875,10923.0703125,0
32,lossy,128,1572864,175708,1397156,8.951578755662805,12288.0,1372.71875,10915.28125,0
32,lossy,128,1572864,174307,1398557,9.023527454433843,12288.0,1361.7734375,10926.2265625,0
32,lossy,128,1572864,172710,1400154,9.106965433385444,12288.0,1349.296875,10938.703125,0
32,lossy,128,1572864,173172,1399692,9.082669253689973,12288.0,1352.90625,10935.09375,0
32,lossy,128,1572864,173896,1398968,9.044854395730782,12288.0,1358.5625,10929.4375,0
32,lossy,128,1572864,173412,1399452,9.070098955089613,12288.0,1354.78125,10933.21875,0
32,lossy,128,1572864,174748,1398116,9.000755373452057,12288.0,1365.21875,10922.78125,0
32,lossy,128,1572864,175522,1397342,8.961064709836943,12288.0,1371.265625,10916.734375,0
32,lossy,128,1572864,175866,1396998,8.943536556241684,12288.0,1373.953125,10914.046875,0
32,lossy,128,1572864,176648,1396216,8.90394456772791,12288.0,1380.0625,10907.9375,0
32,lossy,128,1572864,177437,1395427,8.86435185446102,12288.0,1386.2265625,10901.7734375,0
32,lossy,128,1572864,177243,1395621,8.874054264484352,12288.0,1384.7109375,10903.2890625,0
32,lossy,128,1572864,177647,1395217,8.853873130421567,12288.0,1387.8671875,10900.1328125,0
32,lossy,128,1572864,176995,1395869,8.886488318879064,12288.0,1382.7734375,10905.2265625,0
32,lossy,128,1572864,177140,1395724,8.879214180873886,12288.0,1383.90625,10904.09375,0
32,lossy,128,1572864,177857,1395007,8.843419151340683,12288.0,1389.5078125,10898.4921875,0
32,lossy,128,1572864,176735,1396129,8.899561490366933,12288.0,1380.7421875,10907.2578125,0
32,lossy,128,1572864,177917,1394947,8.840436832905231,12288.0,1389.9765625,10898.0234375,0
32,lossy,128,1572864,178019,1394845,8.83537150528876,12288.0,1390.7734375,10897.2265625,0
32,lossy,128,1572864,178542,1394322,8.809490203985616,12288.0,1394.859375,10893.140625,0
32,lossy,128,1572864,177623,1395241,8.85506944483541,12288.0,1387.6796875,10900.3203125,0
32,lossy,128,1572864,179098,1393766,8.782141620788618,12288.0,1399.203125,10888.796875,0
32,lossy,128,1572864,178079,1394785,8.832394611380343,12288.0,1391.2421875,10896.7578125,0
32,lossy,128,1572864,177500,1395364,8.861205633802816,12288.0,1386.71875,10901.28125,0
32,lossy,128,1572864,177401,1395463,8.866150698135861,12288.0,1385.9453125,10902.0546875,0
32,lossy,128,1572864,177271,1395593,8.872652605333078,12288.0,1384.9296875,10903.0703125,0
32,lossy,128,1572864,178473,1394391,8.812896068312854,12288.0,1394.3203125,10893.6796875,0
32,lossy,128,1572864,178075,1394789,8.832593008563807,12288.0,1391.2109375,10896.7890625,0
32,lossy,128,1572864,177869,1394995,8.842822526690991,12288.0,1389.6015625,10898.3984375,0
32,lossy,128,1572864,178997,1393867,8.787096990452355,12288.0,1398.4140625,10889.5859375,0
32,lossy,128,1572864,180607,1392257,8.708765440985122,12288.0,1410.9921875,10877.0078125,0
32,lossy,128,1572864,181036,1391828,8.688128328067346,12288.0,1414.34375,10873.65625,0
32,lossy,128,1572864,180241,1392623,8.726449586941929,12288.0,1408.1328125,10879.8671875,0
32,lossy,128,1572864,179903,1392961,8.742844755229207,12288.0,1405.4921875,10882.5078125,0
32,lossy,128,1572864,178341,1394523,8.819418978249534,12288.0,1393.2890625,10894.7109375,0
32,lossy,128,1572864,176197,1396667,8.926735415472454,12288.0,1376.5390625,10911.4609375,0
32,lossy,128,1572864,177632,1395232,8.854620789047019,12288.0,1387.75,10900.25,0
32,lossy,128,1572864,177771,1395093,8.847697318460266,12288.0,1388.8359375,10899.1640625,0
32,lossy,128,1572864,176988,1395876,8.886839785748187,12288.0,1382.71875,10905.28125,0
32,lossy,128,1572864,177542,1395322,8.859109393833572,12288.0,1387.046875,10900.953125,0
32,lossy,128,1572864,176702,1396162,8.90122352887913,12288.0,1380.484375,10907.515625,0
32,lossy,128,1572864,176383,1396481,8.917321964134866,12288.0,1377.9921875,10910.0078125,0
32,lossy,128,1572864,175798,1397066,8.946995984027122,12288.0,1373.421875,10914.578125,0
32,lossy,128,1572864,175694,1397170,8.95229205322891,12288.0,1372.609375,10915.390625,0
32,lossy,128,1572864,174722,1398142,9.002094756241343,12288.0,1365.015625,10922.984375,0
32,lossy,128,1572864,174796,1398068,8.998283713586122,12288.0,1365.59375,10922.40625,0
32,lossy,128,1572864,174752,1398112,9.000549349935909,12288.0,1365.25,10922.75,0
32,lossy,128,1572864,174285,1398579,9.024666494534813,12288.0,1361.6015625,10926.3984375,0
32,lossy,128,1572864,174605,1398259,9.008126915036797,12288.0,1364.1015625,10923.8984375,0
32,lossy,128,1572864,175203,1397661,8.97738052430609,12288.0,1368.7734375,10919.2265625,0
32,lossy,128,1572864,176686,1396178,8.902029589214765,12288.0,1380.359375,10907.640625,0
32,lossy,128,1572864,175418,1397446,8.966377452712948,12288.0,1370.453125,10917.546875,0
32,lossy,128,1572864,175383,1397481,8.968166812062742,12288.0,1370.1796875,10917.8203125,0
32,lossy,128,1572864,174388,1398476,9.019336192857306,12288.0,1362.40625,10925.59375,0
32,lossy,128,1572864,172793,1400071,9.102590961439411,12288.0,1349.9453125,10938.0546875,0
32,lossy,128,1572864,171430,1401434,9.174963541970483,12288.0,1339.296875,10948.703125,0
32,lossy,128,1572864,170893,1401971,9.203794187005904,12288.0,1335.1015625,10952.8984375,0
32,lossy,128,1572864,168281,1404583,9.346652325574485,12288.0,1314.6953125,10973.3046875,0
32,lossy,128,1572864,167040,1405824,9.416091954022988,12288.0,1305.0,10983.0,0
32,lossy,128,1572864,166754,1406110,9.432241505451143,12288.0,1302.765625,10985.234375,0
32,lossy,128,1572864,166839,1406025,9.427436031143797,12288.0,1303.4296875,10984.5703125,0
32,lossy,128,1572864,167100,1405764,9.412710951526032,12288.0,1305.46875,10982.53125,0
32,lossy,128,1572864,166226,1406638,9.462202062252596,12288.0,1298.640625,10989.359375,0
32,lossy,128,1572864,167588,1405276,9.385302050266128,12288.0,1309.28125,10978.71875,0
32,lossy,128,1572864,168438,1404426,9.337940369750294,12288.0,1315.921875,10972.078125,0
32,lossy,128,1572864,168365,1404499,9.34198913075758,12288.0,1315.3515625,10972.6484375,0
32,lossy,128,1572864,168337,1404527,9.343543011934393,12288.0,1315.1328125,10972.8671875,0
32,lossy,128,1572864,170186,1402678,9.242029309108858,12288.0,1329.578125,10958.421875,0
32,lossy,128,1572864,169822,1403042,9.261838866577946,12288.0,1326.734375,10961.265625,0
32,lossy,128,1572864,169885,1402979,9.25840421461577,12288.0,1327.2265625,10960.7734375,0
32,lossy,128,1572864,171932,1400932,9.148174859828304,12288.0,1343.21875,10944.78125,0
32,lossy,128,1572864,170614,1402250,9.218844877911543,12288.0,1332.921875,10955.078125,0
32,lossy,128,1572864,173317,1399547,9.075070535492767,12288.0,1354.0390625,10933.9609375,0
32,lossy,128,1572864,172870,1399994,9.098536472493782,12288.0,1350.546875,10937.453125,0
32,lossy,128,1572864,173363,1399501,9.072662563522782,12288.0,1354.3984375,10933.6015625,0
32,lossy,128,1572864,172469,1400395,9.119691074917812,12288.0,1347.4140625,10940.5859375,0
32,lossy,128,1572864,172159,1400705,9.136112547122137,12288.0,1344.9921875,10943.0078125,0
32,lossy,128,1572864,172288,1400576,9.12927191679049,12288.0,1346.0,10942.0,0
32,lossy,128,1572864,172390,1400474,9.123870294100586,12288.0,1346.796875,10941.203125,0
